trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
456,False,"{'a': 0.8, 'e': 0.006241618268026308}",20,6,20.853221740355703,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.8, 'e': 0.006172366470399548}",25,16,19.665299397297645,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.8, 'e': 0.006103883033039084}",25,18,12.111180837944996,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.8, 'e': 0.006036159430859372}",20,10,18.83414382474023,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.8, 'e': 0.005969187233362117}",25,13,21.764457248470116,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.8, 'e': 0.005902958103586812}",25,0,37.24299813690665,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
462,False,"{'a': 0.8, 'e': 0.005837463797072917}",25,17,14.159422705275093,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.8, 'e': 0.005772696160833563}",25,15,19.813902027544344,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.8, 'e': 0.005708647132340631}",30,7,40.254458473547345,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.8, 'e': 0.0056453087385211}",25,20,12.025480191869148,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.8, 'e': 0.005582673094764522}",20,6,22.906803768300822,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.8, 'e': 0.005520732403941525}",20,10,17.949994742338323,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.8, 'e': 0.005459478955433186}",20,11,13.019793498880167,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.8, 'e': 0.0053989051241711905}",20,6,23.0179995448261,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.8, 'e': 0.00533900336968863}",20,13,11.596021943978014,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.8, 'e': 0.005279766235181334}",20,8,21.009071202734475,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.8, 'e': 0.005221186346579624}",20,10,14.66454529787395,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.8, 'e': 0.0051632564116303546}",25,11,14.892082973233519,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
474,False,"{'a': 0.8, 'e': 0.005105969218989148}",25,14,19.346684949770705,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.8, 'e': 0.005049317637322698}",30,21,14.698594299965523,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.8, 'e': 0.004993294614421031}",20,16,6.319443784912487,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.8, 'e': 0.004937893176319623}",20,16,8.688284015406222,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.8, 'e': 0.004883106426431252}",20,8,20.63352376933172,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.8, 'e': 0.004828927544687482}",20,0,26.956223582313125,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
480,False,"{'a': 0.8, 'e': 0.004775349786689679}",25,15,21.484164076284493,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.8, 'e': 0.004722366482869434}",25,19,13.344106592245335,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.8, 'e': 0.004669971037658319}",35,18,24.80341913006268,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.8, 'e': 0.004618156928666836}",30,16,24.58153043346361,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.8, 'e': 0.004566917705872491}",30,21,16.22861012696361,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
