trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
167,True,"{'a': 0, 'e': 0}",20,0,-30.518552373304285,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
168,True,"{'a': 0, 'e': 0}",20,0,18.510810973120567,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
169,True,"{'a': 0, 'e': 0}",30,0,35.197056375441726,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
170,True,"{'a': 0, 'e': 0}",25,0,22.167560655423255,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
171,True,"{'a': 0, 'e': 0}",30,0,34.27069633711371,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
172,True,"{'a': 0, 'e': 0}",20,0,3.103810606402889,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
173,True,"{'a': 0, 'e': 0}",20,11,11.358079663646679,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,True,"{'a': 0, 'e': 0}",25,10,19.201140233814208,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,True,"{'a': 0, 'e': 0}",30,6,-11.730452228668181,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
176,True,"{'a': 0, 'e': 0}",20,0,-16.96686848048242,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
177,True,"{'a': 0, 'e': 0}",20,0,25.63311305269281,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
178,True,"{'a': 0, 'e': 0}",25,0,25.43515532359563,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
179,True,"{'a': 0, 'e': 0}",30,0,11.26232383810716,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
180,True,"{'a': 0, 'e': 0}",20,0,22.50402187119299,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
181,True,"{'a': 0, 'e': 0}",20,9,19.002300562714343,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,True,"{'a': 0, 'e': 0}",25,0,6.990073368412036,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
183,True,"{'a': 0, 'e': 0}",20,0,18.352282249547386,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
184,True,"{'a': 0, 'e': 0}",30,0,-9.079080184402839,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
185,True,"{'a': 0, 'e': 0}",25,2,28.838741928573153,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,True,"{'a': 0, 'e': 0}",25,0,-6.762772909502247,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
187,True,"{'a': 0, 'e': 0}",30,0,32.20817124626716,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
188,True,"{'a': 0, 'e': 0}",30,0,19.825133676841,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
189,True,"{'a': 0, 'e': 0}",25,0,29.873231228521067,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
190,True,"{'a': 0, 'e': 0}",30,0,34.43995985440647,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
191,True,"{'a': 0, 'e': 0}",25,0,23.485759364862744,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
192,True,"{'a': 0, 'e': 0}",20,0,-7.052082009305176,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
193,True,"{'a': 0, 'e': 0}",20,10,16.133210839545885,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,True,"{'a': 0, 'e': 0}",20,0,20.43227272471204,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
195,True,"{'a': 0, 'e': 0}",20,0,26.10558707211027,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
196,True,"{'a': 0, 'e': 0}",35,0,-6.294387652493675,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 1}",0
197,True,"{'a': 0, 'e': 0}",25,0,23.23953217559003,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
198,True,"{'a': 0, 'e': 0}",20,5,14.852218277105933,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,True,"{'a': 0, 'e': 0}",30,14,24.27632476512712,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,True,"{'a': 0, 'e': 0}",25,0,29.031509213720405,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
