trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
142,True,"{'a': 0, 'e': 0}",20,0,25.7150312105014,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
143,True,"{'a': 0, 'e': 0}",25,0,33.37918509334893,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
144,True,"{'a': 0, 'e': 0}",20,0,14.864340002998848,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
145,True,"{'a': 0, 'e': 0}",20,0,22.863703322896754,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
146,True,"{'a': 0, 'e': 0}",30,0,40.56141113683009,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,True,"{'a': 0, 'e': 0}",30,0,4.898634971678025,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
148,True,"{'a': 0, 'e': 0}",25,7,-19.474478123140603,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
149,True,"{'a': 0, 'e': 0}",25,8,1.3831847918976767,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
150,True,"{'a': 0, 'e': 0}",25,0,-61.015247765657556,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
151,True,"{'a': 0, 'e': 0}",30,7,30.4625657109283,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,True,"{'a': 0, 'e': 0}",30,0,38.67191682580689,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
153,True,"{'a': 0, 'e': 0}",25,8,16.751770853143345,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,True,"{'a': 0, 'e': 0}",20,3,17.390407745334517,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,True,"{'a': 0, 'e': 0}",30,24,9.571870770647948,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,True,"{'a': 0, 'e': 0}",25,0,30.539178301872283,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
157,True,"{'a': 0, 'e': 0}",20,0,24.714565109037597,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
158,True,"{'a': 0, 'e': 0}",20,0,17.76002851819032,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
159,True,"{'a': 0, 'e': 0}",30,0,34.245934612133524,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
160,True,"{'a': 0, 'e': 0}",20,12,8.5432677080929,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,True,"{'a': 0, 'e': 0}",20,0,18.022141926863643,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
162,True,"{'a': 0, 'e': 0}",25,0,28.48470223055893,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
163,True,"{'a': 0, 'e': 0}",25,4,35.000509782736145,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,True,"{'a': 0, 'e': 0}",20,0,22.3183455499509,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
165,True,"{'a': 0, 'e': 0}",25,0,30.97387330476875,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
166,True,"{'a': 0, 'e': 0}",25,0,31.578574828484463,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
